nutrient_total_fat,nutrient_total_carb,nutrient_protein,nutrient_sat_fat,nutrient_cholesterol,nutrient_sodium,nutrient_fiber,nutrient_calcium,Calories,Score,nutrient_vitamin_a,Category
29.4525,58.1125,7.9675,16.32775,18.25,71.5,4.3,181.25,449.9,6.633333333333334,53.5,Milk chocolate candy
7.35,55.35,6.84,4.534,29.0,129.0,0.0,251.0,309.75,6.3486666666666665,74.0,Milk dessert or milk candy
5.515,16.45375,3.60625,3.346,20.25,66.125,0.7625000000000001,122.375,123.66,5.090999999999999,79.125,Milk shake
6.11,13.66,3.77,3.659,23.0,66.0,0.2,131.0,118.46,5.275,63.0,Milk shake with malt
2.0166666666666666,23.176666666666666,3.44,0.37766666666666665,0.0,176.66666666666666,1.2666666666666666,3.3333333333333335,116.7,4.129190476190476,14.333333333333334,Millet
0.06,7.14,0.38,0.007,0.0,3.0,0.2,33.0,30.0,5.207999999999999,1.0,Mimosa
0.9833333333333334,7.753333333333333,2.4066666666666667,0.20066666666666666,1.3333333333333333,245.33333333333334,1.5333333333333332,21.0,64.91,4.8305,36.333333333333336,Minestrone soup
0.01,5.75,0.0,0.0,0.0,4.0,0.0,0.0,29.1,5.3629999999999995,0.0,Mint julep
6.01,25.37,12.79,1.025,0.0,3728.0,5.4,57.0,199.8,5.558666666666668,4.0,Miso
41.0,13.99,3.43,5.631,0.0,1086.0,1.2,20.0,486.76,8.18,2.0,Miso sauce
6.66,78.21,6.66,0.769,0.0,33.0,6.7,800.0,338.3,4.159000000000001,0.0,Mixed cereal
0.51,18.58,0.71,0.081,0.0,5.0,1.0,91.0,90.7,3.99,0.0,Mixed cereal with applesauce and bananas
4.6,77.1,10.7,0.846,0.0,0.0,7.8,696.0,344.0,5.524,6.0,Mixed cereal with bananas
0.1,12.2,0.15000000000000002,0.0175,0.0,6.0,0.25,36.0,50.3,4.256,1.0,Mixed fruit juice
0.8,14.68,2.4,0.517,3.0,36.0,0.4,81.0,79.9,5.084999999999999,5.0,Mixed fruit juice with lowfat yogurt
8.72,20.7,3.54,3.811,47.0,116.0,1.4,57.0,175.76,6.540666666666666,73.0,Mixed fruit tart filled with custard or cream cheese
0.8,16.23,0.8,0.517,0.0,16.0,0.4,28.0,87.4,5.395,5.0,Mixed fruit yogurt dessert
53.30625,23.19125,17.955,7.30975,0.0,189.25,7.325,107.125,541.14,4.922999999999999,0.875,Mixed nuts
0.22,2.93,1.61,0.032,0.0,36.0,1.4,46.0,19.3,4.155827603768779,310.0,Mixed salad greens
49.61,21.73,21.96,6.05,0.0,7.0,10.0,66.0,545.9,5.118,0.0,Mixed seeds
0.16,6.12,0.82,0.034,0.0,73.0,1.2,32.0,25.81,2.018183333333331,489.0,Mixed vegetable juice
0.27,7.859999999999999,1.42,0.04533333333333334,0.0,36.666666666666664,1.3333333333333333,16.0,35.1,4.190833333333333,309.3333333333333,Mixed vegetables
13.79,5.27,20.75,4.346,87.0,578.0,0.2,22.0,213.12,6.22,3.0,Mock chicken legs
0.03,2.45,0.09,0.002,0.0,15.0,0.2,7.0,8.3,5.35525,7.0,Mojito
0.1,74.73,0.0,0.018,0.0,37.0,0.0,205.0,270.7,5.9239999999999995,0.0,Molasses
3.82,10.77,0.98,1.875,0.0,493.0,1.0,10.0,93.7975,5.065,32.0,Mole sauce
2.43,4.69,7.15,0.394,17.0,106.0,1.2,10.0,87.96,4.0015,10.0,Moo Goo Gai Pan
10.61,4.04,10.43,1.938,92.0,818.0,0.9,45.0,187.76,5.672666666666666,71.0,Moo Shu pork
0.97,0.0,29.15,0.289,78.0,231.0,0.0,6.0,128.1,6.628000000000001,0.0,Moose
25.39,3.05,16.37,9.51,56.0,1246.0,0.0,18.0,377.6,7.67,0.0,Mortadella
14.96,16.25,4.36,8.673,120.0,35.0,0.6,103.0,235.9,5.9479999999999995,158.0,Mousse
10.87,3.86,7.17,4.18,18.0,209.0,0.8,203.0,167.31,6.37,89.0,Mozzarella cheese
18.33,25.14,14.75,6.848,36.0,861.0,2.0,334.0,300.2,6.6466666666666665,99.0,Mozzarella sticks
8.388181818181819,46.21424242424242,7.218181818181818,1.731151515151515,20.272727272727273,381.030303030303,3.190909090909091,136.66666666666666,283.1,5.708999999999999,28.333333333333332,Muffin
7.918749999999999,5.6899999999999995,21.54625,1.8047499999999999,60.375,345.5,0.3,58.75,170.05,4.783,39.875,Mullet
6.67,80.06,6.67,1.058,0.0,33.0,6.7,800.0,338.3,4.159000000000001,0.0,Multigrain
21.11,67.26,7.95,2.166,0.0,423.0,8.8,20.0,447.36,4.022,3.0,Multigrain chips (Sun Chips)
6.86,17.8,6.52,0.998,0.0,218.0,7.1,25.0,162.78,3.0040000000000004,1.0,Mung beans
0.22,14.35,1.56,0.05,0.0,120.0,2.1,3.0,69.55,4.5244,0.0,Mushroom
2.3822222222222225,4.6033333333333335,1.3111111111111111,0.6784444444444444,2.4444444444444446,270.6666666666667,0.2777777777777778,29.22222222222222,51.31,5.079551282051282,12.222222222222221,Mushroom soup
3.42,8.41,2.47,1.205,8.0,354.0,1.6,74.0,99.3,4.815,34.0,Mushroom with chicken soup
3.0863636363636364,6.358181818181818,4.012727272727273,0.8141818181818181,2.272727272727273,255.54545454545453,1.3272727272727272,17.363636363636363,97.13,4.971666666666667,16.0,Mushrooms
3.72,6.13,19.766666666666666,0.7056666666666667,46.666666666666664,701.3333333333334,0.0,43.333333333333336,136.65,5.00125,73.33333333333333,Mussels
2.32,5.02,12.2,0.435,28.0,404.0,0.4,30.0,102.27,4.905384615384616,49.0,Mussels with tomato-based sauce
3.38,5.3,4.25,0.252,0.0,1100.0,4.3,63.0,137.8,5.798333333333333,4.0,Mustard
2.94,2.28,1.57,0.803,2.0,199.0,1.0,110.0,90.86,5.268277777777778,232.0,Mustard cabbage
1.66625,3.88,2.38125,0.399125,1.0,178.625,2.6625,113.5,50.46,4.2435,240.875,Mustard greens
7.28,50.23,11.09,3.16,1.0,508.0,5.2,64.0,220.15,5.62,2.0,Naan
21.5,34.91,4.32,2.173,3.0,313.0,3.2,63.0,394.81,5.718999999999999,5.0,Nachos with cheese
12.0,21.75,8.43,5.065,24.0,339.0,3.9,172.0,226.11,6.138,76.0,Nachos with cheese and sour cream
10.56,16.2,13.11,4.176,47.0,340.0,2.9,132.0,198.48,5.985,58.0,Nachos with chicken
9.69,17.36,14.17,3.581,46.0,371.0,3.2,135.0,199.22,6.025,52.0,Nachos with chicken and cheese
14.22,22.98,10.14,5.51,32.0,453.0,3.0,206.0,257.2,6.053999999999999,79.0,Nachos with chili
12.31,20.09,5.96,2.917,16.0,324.0,3.4,56.0,213.46,5.632000000000001,46.0,Nachos with meat
12.51,17.8,13.52,4.91,37.0,385.0,3.3,141.0,218.25,5.955,52.0,Nachos with meat and cheese
11.0,12.68,19.4,1.591,0.0,7.0,5.4,217.0,185.55,3.572999999999999,0.0,Natto
0.28,9.18,1.06,0.0,0.0,13.0,1.5,2.0,58.0,4.561666666666666,21.0,Nectarine
1.17,3.75,1.04,0.237,0.0,60.0,0.2,164.0,51.94,4.6975,77.0,Non-dairy milk
0.12,8.05,0.21,0.024,0.0,13.0,0.0,7.0,34.65,5.438,0.0,Nonalcoholic malt beverage
0.12,6.48,0.86,0.034,1.0,180.0,0.8,12.0,28.379166666666666,4.26925,48.0,Noodle and potato soup
7.32,30.98,5.96,1.642,88.0,71.0,1.6,29.0,224.1,5.3870000000000005,74.0,Noodle pudding
2.19,9.7,3.005,0.7865000000000001,10.0,235.0,0.55,23.0,64.66,4.773416666666666,9.5,Noodle soup
1.22,13.83,1.91,0.211,1.0,192.0,1.4,18.0,81.0,5.035857142857143,30.0,Noodle soup with vegetables
9.26,32.730000000000004,6.4525,1.48725,15.5,266.75,2.325,16.25,240.5,5.291999999999999,4.0,Noodles
1.56,10.84,3.36,0.666,3.0,133.0,1.7,49.0,70.24,4.542999999999999,19.0,Noodles with vegetables in tomato-based sauce
9.47,82.23666666666666,3.9599999999999995,6.688666666666666,5.0,82.0,2.533333333333333,74.33333333333333,351.65,6.623333333333334,16.0,Nougat
25.0,52.88,13.44,4.806,0.0,231.0,3.8,94.0,426.4,6.316999999999999,0.0,Nut roll
12.0,48.73,28.0,1.149,1.0,253.0,3.1,543.0,313.65,5.337000000000001,1496.0,Nutrition bar (Balance Original Bar)
5.88,65.44,14.71,1.471,0.0,195.0,7.4,368.0,335.7,3.630999999999998,1.0,Nutrition bar (Clif Bar)
9.72,74.72,5.55,2.721,0.0,375.0,8.3,444.0,328.15,4.209999999999999,0.0,Nutrition bar (Clif Kids Organic Zbar)
3.11,69.63,14.15,1.32,0.0,308.0,5.7,504.0,330.8,4.629,0.0,Nutrition bar (PowerBar)
8.92,60.21,16.19,5.36,7.0,253.0,5.1,668.0,335.8,6.037000000000001,940.0,Nutrition bar (Slim Fast Original Meal Bar)
12.5,50.5,25.0,6.25,6.0,238.0,12.5,625.0,278.45,5.7139999999999995,652.0,Nutrition bar (Snickers Marathon Protein Bar)
15.17,38.4,30.34,3.384,3.0,436.0,7.3,322.0,352.7,5.995,391.0,Nutrition bar (South Beach Living High Protein Bar)
8.92,60.21,16.19,5.36,7.0,253.0,5.1,668.0,335.8,6.037000000000001,940.0,Nutrition bar (South Beach Living Meal Bar)
14.29,56.46,16.8,2.073,2.0,168.0,2.3,429.0,388.9,5.823999999999999,1.0,Nutrition bar (Tiger's Milk)
14.0,45.0,30.0,4.499,8.0,444.0,2.0,200.0,369.8,6.045,1050.0,Nutrition bar (Zone Perfect Classic Crunch)
14.0,45.0,30.0,4.499,8.0,444.0,2.0,200.0,369.8,6.045,1050.0,Nutrition bar or meal replacement bar
2.9968749999999997,11.15,4.794375,0.449125,3.375,75.5,0.83125,125.1875,94.93,4.377,138.25,Nutritional drink or shake
7.945454545454546,32.47909090909091,46.42363636363636,0.9410909090909091,10.818181818181818,549.2727272727273,5.054545454545455,648.3636363636364,238.47,5.395666666666666,1005.4545454545455,Nutritional powder mix
1.4,66.2,19.9,0.56,12.0,385.0,0.4,285.0,310.4,5.729,625.0,Nutritional powder mix (Carnation Instant Breakfast)
3.57,43.94,47.62,0.0,0.0,452.0,0.0,95.0,248.3,5.29,0.0,Nutritional powder mix (EAS Soy Protein Powder)
5.13,17.95,66.67,2.564,205.0,385.0,0.0,256.0,179.77,5.422999999999999,15.0,Nutritional powder mix (EAS Whey Protein Powder)
1.16,29.07,58.14,0.581,12.0,372.0,0.0,698.0,154.2,5.2219999999999995,872.0,Nutritional powder mix (Isopure)
0.6,58.4,35.2,0.236,4.0,280.0,37.5,115.0,319.3,4.345,2.0,Nutritional powder mix (Kellogg's Special K20 Protein Water)
17.14,18.5,45.71,1.553,21.0,329.0,7.1,500.0,276.56,5.186,750.0,Nutritional powder mix (Muscle Milk)
13.34,73.92,8.13,1.45,5.0,472.0,18.1,364.0,400.2,5.332000000000001,1034.0,Nutritional powder mix (Slim Fast)
45.23,33.550000000000004,15.596666666666666,12.429,4.0,138.33333333333334,6.566666666666666,156.66666666666666,500.08,5.933,10.333333333333334,Nuts
7.03,66.22,17.3,1.328,0.0,4.0,15.4,58.0,332.85,5.301999999999998,0.0,Oat bran
2.2933333333333334,12.146666666666667,3.1833333333333336,0.7293333333333333,2.0,77.0,2.8333333333333335,14.0,74.48,3.9370000000000003,10.0,Oat bran cereal
2.858636363636364,16.19,2.8536363636363635,1.0402045454545454,3.6818181818181817,111.3409090909091,1.8113636363636365,80.81818181818181,110.5,4.691,117.61363636363636,Oatmeal
1.59,15.49,1.74,0.835,5.0,18.0,0.2,56.0,85.52,4.907,14.0,Oatmeal beverage with milk
0.15,10.61,0.25,0.021,0.0,4.0,0.2,4.0,44.55,4.684,0.0,Oatmeal beverage with water
6.36,73.48,10.99,0.841,0.0,21.0,7.3,1160.0,352.1,3.9399999999999995,0.0,Oatmeal cereal
6.67,78.07,6.67,1.267,0.0,33.0,5.2,800.0,337.7,4.4830000000000005,0.0,Oatmeal cereal with bananas
7.05,74.1,10.5,1.572,0.0,0.0,7.8,286.0,334.35,4.6339999999999995,4.0,Oatmeal cereal with fruit
0.89,15.82,0.89,0.126,0.0,4.0,0.9,6.0,86.3,4.203566666666667,0.0,Oatmeal with applesauce and bananas
6.52,67.7,13.15,1.11,0.0,6.0,10.1,52.0,335.85,4.728,0.0,Oats
4.82125,4.47,17.6625,0.795125,61.375,357.125,0.22499999999999998,42.625,122.94,5.021333333333334,15.375,Ocean perch
4.358,6.7299999999999995,32.39,0.8253999999999999,109.6,717.8,0.12,118.4,150.97,4.405499999999998,88.4,Octopus
11.95,5.56,9.67,1.712,29.0,129.0,1.0,44.0,187.61,5.497999999999999,38.0,Octopus salad
87.34,0.18,0.29,24.822,65.0,332.0,0.0,11.0,542.3,6.763999999999999,369.0,Oil or table fat
1.5366666666666668,7.858333333333333,1.82,0.41650000000000004,1.0,267.3333333333333,2.8000000000000003,79.33333333333333,65.72,4.861071428571428,33.166666666666664,Okra
0.04,6.11,0.16,0.004,0.0,4.0,0.5,10.0,29.15,4.998,2.0,Old fashioned
100.0,0.0,0.0,13.808,0.0,2.0,0.0,1.0,530.81,5.845333333333335,0.0,Olive oil
30.05,4.17,0.73,4.51,0.0,835.0,1.8,60.0,360.46,7.34,14.0,Olive tapenade
12.585,4.984999999999999,0.9375,2.0845,0.0,1091.5,2.4,68.5,196.88,6.635,22.5,Olives
20.49666666666667,6.506666666666668,3.5766666666666667,5.028333333333333,24.666666666666668,514.6666666666666,0.16666666666666666,76.66666666666667,265.78,6.3534999999999995,57.666666666666664,Onion dip
22.6,65.1,7.7,4.34,0.0,950.0,3.9,29.0,454.8,7.3180000000000005,8.0,Onion flavored rings
3.2899999999999996,8.883333333333333,3.4166666666666665,1.4396666666666667,8.333333333333334,370.6666666666667,0.5,73.66666666666667,112.65,5.086666666666667,27.666666666666668,Onion soup
1.18875,9.18375,1.3325,0.340625,0.75,76.25,2.0375,38.625,64.36,4.754666666666666,17.625,Onions
10.16,0.0,30.07,1.201,128.0,220.0,0.0,17.0,184.38,5.690000000000001,0.0,Opossum
0.057499999999999996,11.8025,0.6875,0.006,0.0,3.75,1.125,18.0,51.4,3.7219619047619035,34.25,Orange
0.09,10.26,0.5,0.01,0.0,2.0,0.2,42.0,40.1,4.8,1.0,Orange Blossom
12.68,22.46,14.46,2.422,61.0,553.0,0.8,14.0,218.27,5.645,75.0,Orange chicken
0.15625,13.719999999999999,0.8875000000000001,0.02425,0.0,3.0,0.35,56.0,60.8,4.813,5.0,Orange juice
0.0,5.42,0.21,0.0,0.0,4.0,0.0,0.0,23.92,5.301800000000001,10.0,Orange juice beverage
0.1,11.5,0.4,0.016,0.0,0.0,0.1,5.0,44.55,4.5,1.0,Orange-apple-banana juice
0.1,9.9,0.5,0.01,0.0,10.0,0.4,16.0,43.15,4.8582857142857145,94.0,Orange-carrot juice
7.01,0.0,25.93,1.778,82.0,402.0,0.0,8.0,172.64,5.9559999999999995,0.0,Ostrich
0.38,4.81,3.46,0.061,0.0,6.0,1.4,6.0,22.823809523809523,2.8196206349206356,1.0,Other vegetables as ingredient in omelet
4.86,1.35,8.4,2.202,31.0,138.0,0.3,11.0,95.77,4.862000000000001,35.0,Oxtail soup
16.22,5.22,6.93,2.793,82.0,420.0,0.2,45.0,201.81,5.379,80.0,Oyster fritter
15.98,19.95,5.38,4.804,23.0,292.0,0.8,73.0,230.15,6.245,65.0,Oyster pie
0.25,10.92,1.35,0.043,0.0,2733.0,0.3,32.0,46.25,6.35,0.0,Oyster sauce
5.08,4.24,4.25,2.94,28.0,321.0,0.0,106.0,108.43,5.2989999999999995,70.0,Oyster stew
5.306,7.882,7.931,1.0926,56.1,373.5,0.24,80.6,114.7,4.409,27.0,Oysters
7.07,9.27,7.65,3.184,34.0,434.0,1.9,106.0,140.64,5.32,275.0,Oysters Rockefeller
8.32,15.364999999999998,6.970000000000001,1.376,35.5,365.0,1.5,43.5,152.54,5.234,17.0,Pad Thai
7.47,14.37,8.14,1.309,45.0,385.0,1.2,22.0,157.07,5.099,17.0,Pad Thai with chicken
7.89,14.74,8.19,1.585,40.0,337.0,1.2,21.0,159.0,5.345,16.0,Pad Thai with meat
6.78,15.06,6.84,1.136,57.0,350.0,1.2,33.0,152.94,5.135999999999999,30.0,Pad Thai with seafood
7.17,15.79,9.54,1.843,33.0,737.0,0.6,20.0,180.8,5.305,16.0,Paella
12.29,16.75,21.44,2.444,97.0,877.0,0.5,32.0,207.05,5.1280833333333335,30.0,Paella with meat
4.77,16.42,8.03,0.96,25.0,609.0,0.8,18.0,130.1,5.52,25.0,Paella with seafood
4.77,16.24,4.92,0.609,0.0,380.0,3.2,19.0,135.2,4.542,3.0,Pakora
6.99,4.31,5.22,1.519,7.0,221.0,1.2,70.0,130.83,5.5376666666666665,178.0,Palak Paneer
2.73,24.8,2.62,0.765,2.0,136.0,1.5,18.0,147.2,5.071,13.0,Palm hearts
13.0475,55.55,8.16,2.46,37.5,245.25,2.25,79.75,346.2,5.656999999999999,25.5,Pan Dulce
0.05,57.074999999999996,0.0,0.009,0.0,119.5,0.0,7.5,233.4,5.797000000000001,0.0,Pancake syrup
10.57625,35.53208333333333,6.42875,2.59125,42.375,499.4166666666667,2.370833333333333,143.625,273.9,5.853,157.16666666666666,Pancakes
13.73,27.69,8.86,3.554,50.0,574.0,0.6,48.0,259.44,6.752000000000001,81.0,Pancakes and sausage
8.24,53.74,8.66,4.366,59.0,332.0,2.3,53.0,301.15,6.418333333333334,68.0,Pannetone
3.25,59.87,25.56,1.084,4.0,1745.0,18.6,143.0,310.7,4.602,13.0,Papad
0.4366666666666667,33.11666666666667,0.69,0.119,0.0,12.333333333333334,2.5,29.666666666666668,137.34,5.567,46.333333333333336,Papaya
0.15,14.51,0.17,0.047,0.0,5.0,0.6,10.0,60.6,4.421,18.0,Papaya juice
0.15,14.51,0.17,0.047,0.0,5.0,0.6,10.0,60.6,4.421,18.0,Papaya nectar
0.79,6.33,2.97,0.132,0.0,56.0,3.3,138.0,53.17,3.1119999999999988,421.0,Parsley
2.83,16.47,1.29,0.769,2.0,132.0,3.5,36.0,95.05,4.196000000000001,11.0,Parsnips
0.7,23.38,2.2,0.059,0.0,28.0,10.4,12.0,117.06,3.3349999999999995,64.0,Passion fruit
0.05,13.6,0.39,0.004,0.0,6.0,0.2,4.0,60.4,4.703666666666667,36.0,Passion fruit juice
0.06,17.39,0.16,0.002,0.0,4.0,0.1,3.0,70.5,4.593000000000001,14.0,Passion fruit nectar
6.758076923076923,18.175,5.360576923076923,2.2405384615384616,14.403846153846153,322.25,2.3923076923076922,25.75,162.8,5.2090000000000005,34.84615384615385,Pasta
8.9625,16.36916666666667,5.479166666666667,3.84525,22.416666666666668,371.25,1.0,30.25,169.47,6.428333333333333,57.5,Pasta with cream sauce
8.773333333333333,16.55333333333333,3.973333333333333,3.8796666666666666,16.666666666666668,356.6666666666667,1.0666666666666667,29.0,171.96,6.363333333333332,61.0,Pasta with cream sauce and added vegetables
10.540000000000001,16.03333333333333,6.033333333333334,4.646666666666667,25.0,403.3333333333333,0.9,31.333333333333332,193.08,6.395,60.666666666666664,Pasta with cream sauce and meat
9.673333333333334,16.03333333333333,6.216666666666666,4.236666666666667,25.0,400.3333333333333,0.9,31.0,185.6,6.525,61.666666666666664,Pasta with cream sauce and poultry
9.2,16.293333333333333,5.753333333333334,4.105333333333333,30.666666666666668,411.6666666666667,0.9,38.333333333333336,169.26,6.47,67.0,Pasta with cream sauce and seafood
2.09,19.295,4.82,0.4735,5.0,144.0,2.25,18.0,115.8,4.333000000000001,14.5,Pasta with sauce
3.12,17.5,5.95,0.831,10.0,119.0,2.6,20.0,122.83,3.8050000000000006,15.0,Pasta with sauce and meat
4.491875,18.335625,4.988125,0.82175,9.75,280.6875,1.59375,19.125,131.4,4.647,16.9375,Pasta with tomato-based sauce
2.28,20.94,5.23,0.331,1.0,250.0,3.0,36.0,119.0,4.131000000000001,11.0,Pasta with tomato-based sauce and beans or lentils
4.83,14.98,3.74,1.289,6.0,403.0,1.7,50.0,118.23,4.83,33.0,Pasta with tomato-based sauce and cheese
5.390000000000001,18.543333333333333,5.676666666666667,1.112,8.333333333333334,307.0,1.5666666666666667,15.666666666666666,141.3,4.797000000000001,12.666666666666666,Pasta with tomato-based sauce and meat
4.523333333333333,18.543333333333333,5.8566666666666665,0.7013333333333334,8.666666666666666,304.0,1.5666666666666667,15.666666666666666,140.8,4.8020000000000005,13.666666666666666,Pasta with tomato-based sauce and poultry
4.046666666666667,18.8,5.396666666666667,0.5696666666666667,13.666666666666666,315.3333333333333,1.5666666666666667,23.0,134.2,5.132000000000001,18.666666666666668,Pasta with tomato-based sauce and seafood
2.82,16.32,4.91,1.12,20.0,227.0,1.4,74.0,106.0,5.01945238095238,24.0,Pasta with vegetable and cheese sauce
3.54,23.14,4.49,0.524,0.0,148.0,2.3,15.0,148.2,3.876083333333334,109.0,Pasta with vegetables
4.755,0.5,20.21,1.9995,59.5,965.5,0.0,7.5,175.67,5.258249999999999,2.5,Pastrami
3.81,19.87,12.46,1.404,27.0,785.0,1.1,98.0,163.7,5.564,2.0,Pastrami sandwich
17.854615384615382,42.24307692307692,6.823076923076924,5.040384615384616,53.07692307692308,301.0,1.776923076923077,68.84615384615384,362.0,6.59,64.84615384615384,Pastry
1.66,11.17,4.62,0.66,3.0,301.0,1.7,14.0,106.18,5.008507936507937,102.0,Pea and ham soup
14.03,10.56,3.01,2.201,8.0,251.0,2.7,27.0,210.63,5.382999999999999,72.0,Pea salad
16.02,9.75,5.03,3.895,17.0,291.0,2.5,94.0,218.86,6.192666666666667,97.0,Pea salad with cheese
2.11,12.7,4.97,1.116,4.0,367.0,2.0,72.0,107.67,5.019166666666667,32.0,Pea soup
0.26166666666666666,19.56,1.1183333333333334,0.024499999999999997,0.0,7.666666666666667,2.4666666666666663,7.5,87.0,3.7129999999999983,38.166666666666664,Peach
0.0,18.05,0.3,0.0,0.0,3.6666666666666665,0.6999999999999998,4.0,70.9,4.355499999999999,7.0,Peach cobbler
0.57,11.61,0.1,0.037,0.0,11.0,0.1,6.0,62.2,4.753861471861471,16.0,Peach nectar
0.18,17.6,0.9,0.117,4.0,14.0,0.4,27.0,74.0,5.015999999999999,1.0,Peach yogurt dessert
0.2975,13.81,0.83,0.019,0.0,5.25,1.175,4.5,57.4,3.144666666666667,27.25,Peaches
32.45,51.12,13.07,8.966,7.0,132.0,3.9,112.0,433.16,6.425,18.0,Peanut Bar
33.7,47.4,15.5,4.678,0.0,156.0,4.1,78.0,435.1,6.14,0.0,Peanut bar
18.98,71.24,7.57,4.144,12.0,445.0,2.5,27.0,447.8,6.771,39.0,Peanut brittle
46.23428571428571,27.141428571428573,22.16857142857143,9.545,1.1428571428571428,290.0,5.385714285714286,56.0,514.18,5.621,170.42857142857142,Peanut butter
34.35,42.75,11.8,7.813,0.0,306.0,2.8,28.0,438.0,6.276999999999999,0.0,Peanut butter and chocolate spread
25.56,46.12,11.32,5.052,0.0,230.0,2.9,28.0,427.6,6.547999999999999,0.0,Peanut butter and jelly
14.557857142857143,43.222142857142856,12.515714285714285,2.763714285714286,0.0,390.14285714285717,3.814285714285714,110.71428571428571,345.3,4.870999999999999,0.0,Peanut butter and jelly sandwich
29.8,46.88,18.3,13.12,1.0,250.0,5.0,110.0,435.78,7.042000000000001,0.0,Peanut butter morsels
17.71,40.424285714285716,15.217142857142859,3.363857142857143,0.0,471.2857142857143,4.385714285714285,134.0,361.8,5.034,0.0,Peanut butter sandwich
100.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,503.81,5.576833333333334,0.0,Peanut oil
16.02,22.02,6.31,2.907,0.0,1338.0,1.8,22.0,290.9,7.88,0.0,Peanut sauce
43.675000000000004,26.86583333333333,21.398333333333337,8.322083333333333,0.8333333333333334,226.83333333333334,7.45,73.83333333333333,479.8,5.465,3.5,Peanuts
0.19666666666666666,22.665000000000003,0.5566666666666668,0.014333333333333335,0.0,2.8333333333333335,3.1166666666666667,10.333333333333334,95.63,3.8819999999999997,0.16666666666666666,Pear
0.0,11.86,0.0,0.0,0.0,8.0,0.1,12.0,52.2,4.554285714285714,0.0,Pear juice
0.01,15.76,0.11,0.001,0.0,4.0,0.6,5.0,66.1,4.300666666666667,0.0,Pear nectar
0.1375,11.8,0.3,0.00925,0.0,2.25,2.4,8.5,50.1,4.584559523809524,1.0,Pears
0.15,11.15,0.3,0.01,0.0,0.0,2.6,10.0,45.25,5.031000000000001,1.6666666666666667,Pears and pineapple
0.5225,8.844999999999999,3.4275,0.08750000000000001,0.0,15.75,2.475,18.75,62.35,3.7960571428571424,12.0,Peas
0.5,11.49,3.4,0.1,0.0,6.0,2.5,14.0,47.75,3.2684999999999995,19.0,Peas and brown rice
1.8914285714285715,10.712857142857143,2.915714285714286,0.4922857142857143,1.1428571428571428,195.85714285714286,3.857142857142857,28.142857142857142,71.3,3.815,405.14285714285717,Peas and carrots
1.73,16.490000000000002,3.79,0.435,1.0,154.5,3.3499999999999996,14.0,108.0,4.043000000000001,61.5,Peas and corn
69.454,17.1,8.443999999999999,6.1242,0.0,153.2,8.84,64.8,552.48,5.365,2.8,Pecans
0.30777777777777776,5.5377777777777775,1.1244444444444444,0.058444444444444445,0.0,163.88888888888889,2.3333333333333335,16.0,28.3,4.697166666666666,53.888888888888886,Pepper
9.12,4.42,11.87,2.03,32.0,244.0,0.7,17.0,157.1,5.575999999999999,9.0,Pepper steak
41.403333333333336,1.0266666666666666,19.856666666666666,15.611333333333333,100.66666666666667,1508.3333333333333,0.0,20.666666666666668,525.76,7.61,3.6666666666666665,Pepperoni
13.34,19.34,7.39,3.674,21.0,512.0,1.1,60.0,210.57,6.35,12.0,Pepperoni and salami submarine sandwich
2.49,3.1,3.48,1.311,20.0,174.0,0.3,18.0,47.75,4.782,17.0,Pepperpot soup
1.9800000000000002,6.626666666666666,0.8799999999999999,0.5556666666666666,1.3333333333333333,402.6666666666667,1.7666666666666668,9.333333333333334,59.02,5.0264999999999995,81.0,Peppers
1.435,8.100000000000001,1.115,0.41550000000000004,1.0,123.0,1.95,18.0,60.17,4.7396666666666665,38.0,Peppers and onions
4.988235294117647,7.481764705882353,21.901764705882353,1.3472941176470588,108.94117647058823,403.11764705882354,0.39999999999999997,104.17647058823529,142.02,5.400500000000001,32.1764705882353,Perch
0.42500000000000004,57.33,1.06,0.0365,0.0,2.0,6.6,15.0,249.9,4.322,94.5,Persimmon
7.51,23.49,8.51,1.149,0.0,220.0,9.7,58.0,179.1,2.9579999999999997,0.0,Peruvian beans
59.17,5.78,8.61,9.584,16.0,988.0,1.0,207.0,597.26,8.26,91.0,Pesto sauce
12.05,0.0,32.26,3.892,89.0,205.0,0.0,16.0,211.81,5.823,57.0,Pheasant
2.26,10.41,6.15,0.672,12.0,403.0,0.6,11.0,83.25,4.975,4.0,Pho
25.99,2.13,18.06,9.077,79.0,1067.0,0.0,12.0,363.7,7.47,22.0,Pickled sausage
