nutrient_total_fat,nutrient_total_carb,nutrient_protein,nutrient_sat_fat,nutrient_cholesterol,nutrient_sodium,nutrient_fiber,nutrient_calcium,Calories,Score,nutrient_vitamin_a,Category,cluster
5.0,0.0,1.0,0.0,0.0,360.0,0.0,0.0,70.0,6.0,0.0,Ht Traders Marinated Artichoke Hearts in Sunflower Oil,1
0.0,13.0,1.0,1.0,0.0,0.0,530.0,0.0,90.0,6.0,2.0,Hy Vee Golden Hominy,3
3.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,35.0,6.0,0.0,Hy Vee Grilled Artichokes,1
0.0,1.0,1.0,0.0,0.0,0.0,250.0,0.0,5.0,6.0,1.0,Hy Vee Shredded Sauerkraut,3
0.0,13.0,1.0,1.0,0.0,0.0,530.0,0.0,60.0,6.0,2.0,Hy Vee White Hominy,3
0.0,24.0,17.0,1.0,0.0,0.0,610.0,0.0,100.0,6.0,3.0,Kiihne Classic Red Cabbage,3
0.0,34.0,0.0,0.0,0.0,5.0,4.0,370.0,130.0,6.0,0.0,"Kroger Sweet Potatoes in Syrup, Sweet Potatoes",0
0.0,12.0,10.0,2.0,0.0,0.0,680.0,0.0,70.0,6.0,3.0,Kuhne Red Cabbage,3
0.0,15.0,10.0,2.0,0.0,0.0,680.0,0.0,70.0,6.0,3.0,Kuhne Red Cabbage,3
0.0,5.0,1.0,0.0,0.0,640.0,1.0,160.0,25.0,6.0,0.0,La Choy Chop Sui Vegetables,1
0.0,0.0,1.0,0.0,0.0,240.0,0.0,0.0,20.0,6.0,0.0,La Costena Chipotles Peppers in Adobo Sauce,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,400.0,La Costena Green Pickled Serrano Peppers,4
0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,8.0,6.0,0.0,La Costena Pickled Carrots Sliced,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,450.0,"La Preferida Marinated Sliced Jalapeno Peppers, Hot, Hot",4
0.0,0.0,0.0,0.0,0.0,200.0,0.0,45.0,5.0,6.0,0.0,Libby's Crispy Sauerkraut,1
0.0,20.0,18.0,1.0,0.0,0.0,0.0,1.0,80.0,6.0,0.0,"Libby's Pie Mix, Pumpkin",2
0.0,0.0,0.0,0.0,0.0,140.0,1.0,0.0,20.0,6.0,0.0,Lidl Authentic Red Cabbage,1
1.0,14.0,1.0,0.0,0.0,360.0,1.0,120.0,70.0,6.0,0.0,Market Pantry Cream Style Corn,8
1.0,0.0,2.0,0.0,0.0,560.0,2.0,0.0,200.0,6.0,0.0,"Our Family Cream Style Sweet Corn, Cream Style",6
0.0,0.0,2.0,0.0,0.0,300.0,2.0,270.0,70.0,6.0,0.0,Our Family Diced Potatoes,5
1.0,0.0,8.0,0.0,0.0,580.0,6.0,0.0,130.0,6.0,0.0,Our Family Fresh Picked Sweet Peas,1
0.0,0.0,2.0,0.0,0.0,490.0,4.0,0.0,60.0,6.0,0.0,Our Family Sliced Carrots,1
0.0,0.0,2.0,0.0,0.0,300.0,2.0,270.0,70.0,6.0,0.0,Our Family Sliced Potatoes,5
2.0,0.0,4.0,0.0,0.0,580.0,4.0,0.0,160.0,6.0,0.0,Our Family Whole Kernel Sweet Corn,1
0.0,0.0,2.0,0.0,0.0,300.0,2.0,270.0,70.0,6.0,0.0,Our Family Whole Potatoes,5
13.0,0.0,1.0,0.0,0.0,400.0,0.0,290.0,150.0,6.0,0.0,"Palirria Greek Style Eggplants in Onion & Tomato Sauce, Greek Style Eggplants",5
0.0,18.0,2.0,1.0,0.0,50.0,2.0,0.0,180.0,6.0,0.0,Palmetto Kettle Corn Corn,2
0.0,16.0,1.0,0.0,0.0,300.0,1.0,85.0,70.0,6.0,0.0,"Price Rite Cream Style Golden Corn, Cream Style",8
6.0,0.0,1.0,0.0,0.0,400.0,3.0,300.0,70.0,6.0,0.0,Racconto Sliced Artichokes,5
0.0,16.0,1.0,0.0,0.0,300.0,1.0,85.0,70.0,6.0,0.0,"Raley's Corn, Cream Style",8
0.0,4.0,0.0,0.0,0.0,60.0,0.0,29.0,15.0,6.0,0.0,Raley's Sliced Pickled Beets,8
0.0,12.0,1.0,0.0,0.0,230.0,1.0,98.0,80.0,6.0,0.0,Raley's Whole Kernel Corn,8
0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,6.0,0.0,Rosarita Diced Roasted and Peeled Green Chiles,1
6.0,4.0,1.0,1.0,0.0,390.0,3.0,0.0,80.0,6.0,0.0,"Rouses Markets Marinated Long Stem Artichokes in Sunflower Oil, Marinated",1
0.0,12.0,1.0,0.0,0.0,230.0,1.0,0.0,80.0,6.0,0.0,"Rouses Markets Mexican Style Corn, Mexican Style",1
8.0,19.0,7.0,8.0,0.0,70.0,5.0,300.0,120.0,6.0,0.0,Royal Montego Red Peas With Coconut Milk,0
0.0,5.0,4.0,0.0,0.0,0.0,60.0,0.0,20.0,6.0,1.0,Santiam Classic Fancy Pickled Whole Beets,3
0.0,0.0,5.0,2.0,0.0,0.0,310.0,0.0,100.0,6.0,1.0,"Santiam Golden Sweet Cream Style Corn, Golden Sweet Cream",3
1.0,24.0,1.0,0.0,0.0,300.0,1.0,0.0,110.0,6.0,0.0,Schnucks Golden Creamed Corn,6
0.0,30.0,23.0,0.0,0.0,0.0,30.0,0.0,120.0,6.0,2.0,Shop Rite Sweet Potatoes in Syrup,2
0.0,21.0,9.0,2.0,0.0,0.0,400.0,0.0,100.0,6.0,1.0,Shur Fine Fancy Golden Corn Cream Style,3
1.0,25.0,0.0,2.0,0.0,0.0,380.0,0.0,120.0,6.0,2.0,Shur Fine Fancy Golden Corn Hominy,3
0.0,0.0,0.0,0.0,0.0,5.0,4.0,366.0,130.0,6.0,0.0,Shur Fine Fancy Select Cut Yams,0
0.0,36.0,20.0,0.0,0.0,0.0,35.0,0.0,150.0,6.0,2.0,Shur Fine Fancy Select Cut Yams,2
1.0,22.0,1.0,2.0,0.0,0.0,570.0,0.0,110.0,6.0,2.0,Shur Fine Fancy White Corn Hominy,3
0.0,17.0,4.0,2.0,0.0,0.0,250.0,0.0,80.0,6.0,1.0,Shur Fine Fiesta Corn,3
1.0,31.0,2.0,0.0,0.0,580.0,2.0,164.0,130.0,6.0,0.0,"Signature Select Corn, Cream Style",8
0.0,16.0,1.0,0.0,0.0,300.0,1.0,85.0,70.0,6.0,0.0,Signature Select Cream Style Golden Sweet Corn,8
0.0,7.0,1.0,0.0,0.0,290.0,1.0,170.0,30.0,6.0,0.0,Signature Select Mixed Vegetables,8
1.0,0.0,8.0,0.0,0.0,580.0,6.0,190.0,130.0,6.0,0.0,Signature Select Sweet Peas,8
0.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,10.0,6.0,0.0,"Signature Select Whole Green Chiles, Fire Roasted",1
0.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,5.0,6.0,0.0,Stater Bros. Sauerkraut,1
0.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,5.0,6.0,0.0,Stater Bros. Sauerkraut,1
0.0,16.0,1.0,0.0,0.0,300.0,1.0,85.0,70.0,6.0,0.0,"That's Smart! Cream Style Golden Corn, Cream Style",8
0.0,16.0,1.0,0.0,0.0,300.0,1.0,85.0,70.0,6.0,0.0,"Tops Cream Style Corn, Cream Style",8
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,270.0,Tops Harvard Beets,4
1.0,31.0,2.0,0.0,0.0,580.0,2.0,160.0,130.0,6.0,0.0,Wegmans Cream Style Corn,8
0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,10.0,6.0,0.0,Wegmans Sliced Hatch Green Chile Peppers,1
0.0,0.0,1.0,0.0,0.0,300.0,1.0,85.0,70.0,6.0,0.0,Weis Golden Corn,8
0.0,41.0,2.0,0.0,0.0,65.0,3.0,380.0,170.0,6.0,0.0,Weis Quality Cut Sweet Potatoes in Light Syrup,0
0.0,45.0,21.0,1.0,0.0,0.0,55.0,0.0,190.0,6.0,3.0,Weis Quality Cut Sweet Potatoes in Light Syrup,2
1.0,0.0,1.0,0.0,0.0,140.0,0.0,0.0,20.0,7.0,0.0,Fior Fiore Mixed Mushrooms in Sunflower Oil,1
0.0,1.0,0.0,0.0,0.0,780.0,0.0,0.0,10.0,7.0,0.0,"First Street Sauted Vegetable Base Made With Celery, Carrots & Onions, Sauted Vegetable",1
12.0,2.0,0.0,1.0,2.0,0.0,260.0,0.0,120.0,7.0,2.0,Frantoio Di Sant' Agata D' Oneglia Artichokes Paste,3
4.0,11.0,4.0,4.0,0.0,170.0,2.0,142.0,100.0,7.0,0.0,Goya Premium Green Pigeon Peas With Coconut,5
0.0,20.0,6.0,0.0,0.0,520.0,3.0,0.0,100.0,7.0,0.0,Ranch Style Blackeye Peas Seasoned With Bacon,1
3.0,22.0,1.0,2.0,5.0,500.0,1.0,145.0,120.0,8.0,0.0,Read German Potato Salad,8
0.0,22.0,8.0,0.0,0.0,5.0,7.0,0.0,120.0,1.0,0.0,Westbrae Natural Organic Chili Beans,2
1.0,21.0,7.0,0.0,0.0,140.0,8.0,360.0,130.0,1.8,0.0,S&W Premium Chili Beans,0
0.0,36.0,0.0,9.0,0.0,0.0,230.0,0.0,190.0,2.4,10.0,"Engine 2 Plant Strong Medium Heat Organic Firehouse Chili, Medium",3
1.0,21.0,7.0,0.0,0.0,460.0,5.0,484.0,120.0,2.4,0.0,Field Day Organic Ranchero Chili Beans,5
1.0,21.0,7.0,0.0,0.0,460.0,5.0,484.0,120.0,2.4,0.0,Wild Harvest Organic Chili Beans in Sauce,5
1.0,22.0,7.0,0.0,0.0,470.0,6.0,420.0,130.0,2.4,0.0,S&W Chili Beans,5
1.0,21.0,7.0,0.0,0.0,480.0,8.0,370.0,120.0,2.4,0.0,S&W Pinto Chili Beans,5
10.0,0.0,16.0,1.0,0.0,770.0,8.0,760.0,310.0,2.8,0.0,Amy's Organic Chili,5
1.0,23.0,1.0,0.0,0.0,4.0,100.0,4.0,120.0,2.8,0.0,Eden Caribbean Rice & Beans,2
8.0,9.0,6.0,3.0,0.0,0.0,460.0,0.0,128.0,3.0,0.0,Karine & Jeff French Ratatouille,3
1.0,38.0,8.0,0.0,0.0,470.0,7.0,0.0,190.0,3.0,0.0,"Eden Chili With Organic Great Northerns, Barley, & Spices, Chili",6
1.0,22.0,6.0,0.0,0.0,470.0,8.0,0.0,120.0,3.0,0.0,"Bush's Best Red Chili Beans, Medium Chili Sauce",1
1.0,22.0,6.0,0.0,0.0,470.0,8.0,0.0,120.0,3.0,0.0,"Bush's Mild Chili Sauce Chili Red Beans, Mild Chili Sauce",1
1.0,22.0,6.0,0.0,0.0,470.0,8.0,0.0,120.0,3.0,0.0,Bush's Red Chili Beans,1
1.0,18.0,6.0,0.0,0.0,370.0,8.0,0.0,110.0,3.0,0.0,"Dakota's Pride Mild Chili Beans, Mild, Chili",1
1.0,23.0,1.0,0.0,0.0,3.0,115.0,3.0,110.0,3.0,0.0,"Eden ® Organic Cajun Rice&beans Lundberg Brown Rice & Small Red Beans, Cajun",3
0.0,17.0,5.0,0.0,0.0,580.0,5.0,0.0,90.0,3.0,0.0,Family Gourmet Chili Beans in Mild Chili Sauce,1
1.0,19.0,1.0,7.0,0.0,0.0,400.0,0.0,120.0,3.0,6.0,Hyvee Chili Style Beans in Chili Gravy,3
1.0,21.0,7.0,0.0,0.0,420.0,8.0,360.0,120.0,3.0,0.0,"Kuner's Original Chili Beans in Chili Sauce, Original",5
0.0,5.0,1.0,0.0,0.0,70.0,1.0,220.0,25.0,3.0,0.0,La Choy Fancy Mixed Chinese Vegetables,0
1.0,23.0,7.0,0.0,0.0,480.0,8.0,360.0,130.0,3.0,0.0,"S&W Chili Beans Pinto With Chili Pepper, Onion & Garlic in a Zesty Tomato Sauce",5
2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,3.0,5.0,Tazah Baba Ghanouge,2
3.0,0.0,12.0,0.0,0.0,720.0,10.0,990.0,240.0,3.5,0.0,"Amy's Kitchen Organic Chili, Medium Black Bean",5
1.0,22.0,1.0,0.0,0.0,5.0,270.0,3.0,110.0,3.5,0.0,"Eden Mexican Rice & Beans, Mexican",3
1.0,18.0,6.0,0.0,0.0,35.0,4.0,0.0,100.0,3.5,0.0,Great Value Chili Beans,2
1.0,27.0,4.0,6.0,0.0,0.0,330.0,0.0,150.0,3.5,7.0,Hy Vee Pork & Beans in Tomato Sauce,3
1.0,22.0,7.0,0.0,0.0,470.0,8.0,380.0,130.0,3.5,0.0,"Kuner's Chili Beans in Chili Sauce, Original",5
0.0,21.0,1.0,7.0,0.0,0.0,530.0,0.0,120.0,4.0,5.0,"Heinen's Organic Chili Beans in Sauce, Chili Beans",3
1.0,20.0,5.0,0.0,0.0,450.0,5.0,370.0,110.0,4.0,0.0,"Seeds of Change Organic Beans Hearty 3 Bean Chili With Spiced Corn & Peppers, Hearty 3 Bean Chili With Spiced Corn & Peppers",5
0.0,5.0,1.0,0.0,0.0,360.0,1.0,0.0,25.0,4.0,0.0,"Red Gold Chili Starter Seasoned Crushed & Diced Tomatoes, Chili Starter",1
0.0,22.0,6.0,0.0,0.0,370.0,7.0,460.0,120.0,4.0,0.0,"Brooks Chili Beans, Mild",5
0.0,22.0,6.0,0.0,0.0,370.0,7.0,460.0,120.0,4.0,0.0,"Brooks Red Beans in Chili Sauce, Mild",5
0.0,7.0,4.0,3.0,0.0,1.0,690.0,0.0,45.0,4.0,3.0,"Mc Ilhenny Co Tabasco Homestyle Chili Starter, Original",3
12.0,0.0,7.0,0.0,0.0,20.0,0.0,0.0,290.0,4.0,1160.0,Stagg Chili Hearty Beef With a Kick of Green Chiles,4
0.0,7.0,4.0,3.0,0.0,1.0,680.0,0.0,45.0,4.0,3.0,Tabasco Homestyle Chili Starter,3
1.0,23.0,6.0,7.0,0.0,0.0,460.0,0.0,130.0,4.0,7.0,"Tops Pork & Baked Beans in Tomato Sauce, Tomato Sauce",3
1.0,23.0,6.0,7.0,0.0,0.0,460.0,0.0,130.0,4.0,7.0,"Tops Pork & Beans in Tomato Sauce Baked Beans, Pork & Beans",3
4.0,0.0,11.0,0.0,0.0,1050.0,0.0,930.0,260.0,4.5,0.0,Wegmans Organic Vegetarian Chili,5
1.0,21.0,6.0,0.0,0.0,430.0,9.0,410.0,110.0,4.5,0.0,"Brooks Chili Mild Beans Pinto Beans in Chili Sauce, Chili Mild Beans",5
0.0,22.0,7.0,0.0,0.0,460.0,5.0,0.0,120.0,4.5,0.0,"Bush's Best Chili Kidney Beans, Spicy Chili Sauce",1
1.0,21.0,7.0,0.0,0.0,530.0,5.0,487.0,120.0,4.5,0.0,Clover Valley Chili Beans,5
1.0,21.0,7.0,0.0,0.0,530.0,5.0,487.0,120.0,4.5,0.0,Essential Everyday Chili Beans in Sauce,5
1.0,21.0,7.0,0.0,0.0,530.0,5.0,0.0,120.0,4.5,0.0,"Good & Gather Chili Beans Pinto Beans in a Medium Spice Chili Sauce, Chili",1
1.0,15.0,4.0,0.0,0.0,420.0,5.0,300.0,80.0,4.5,0.0,"Kuner's Chilistarter Triple Bean Pinto, Navy, and Dark Red Kidney Beans in a Rich Chill Sauce With Tomatoes, Chili Pepper, Garlic, Onion & Other Spices, Chilistarter",8
8.0,0.0,17.0,3.0,30.0,990.0,7.0,188.0,260.0,4.5,0.0,"Lidl Chili Homestyle With Beans, Chili",1
1.0,21.0,7.0,0.0,0.0,440.0,6.0,350.0,120.0,4.5,0.0,Luck's White Chili Beans,5
18.0,0.0,7.0,0.0,0.0,75.0,0.0,0.0,260.0,4.5,0.0,"Ranch Market Frijoles Red Chile Beans, Frijoles",2
1.0,21.0,7.0,0.0,0.0,530.0,5.0,487.0,120.0,4.5,0.0,Springfield Premium Mexican Style Chili Beans,5
1.0,21.0,7.0,0.0,0.0,530.0,5.0,487.0,120.0,4.5,0.0,"Springfield Premium Mexican Style Chili Beans, Mexican Style",5
1.0,21.0,7.0,0.0,0.0,360.0,5.0,410.0,120.0,4.5,0.0,Stater Bros. Chili Beans,5
1.0,35.0,5.0,0.0,5.0,690.0,2.0,260.0,180.0,5.0,0.0,365 Everyday Value Cheese Ravioli in Tomato Sauce,8
1.0,23.0,6.0,0.0,0.0,0.0,0.0,410.0,120.0,5.0,0.0,Always Save Pork & Beans,0
1.0,21.0,6.0,0.0,0.0,460.0,6.0,350.0,120.0,5.0,0.0,Big Y Mexican Style Beans,5
3.0,37.0,17.0,0.0,0.0,1290.0,14.0,1350.0,250.0,5.0,0.0,"Blount's Family Kitchen Chili Plant Based Pinto Beans, Plant Based Crumbles, Mixed Bell Peppers and Onions, All Simmered in a Flavorful Blend of Tomatoes and Spices., Chili",5
0.0,0.0,5.0,0.0,0.0,1000.0,4.0,380.0,100.0,5.0,0.0,"Bush's Best Chili Magic Chili Starter, Mild",8
1.0,20.0,2.0,6.0,0.0,0.0,390.0,0.0,120.0,5.0,5.0,Bush's Best Chili Starter Pinto Beans in a Chili Sauce,3
0.0,19.0,6.0,0.0,0.0,540.0,5.0,0.0,110.0,5.0,0.0,"Bush's Chili Beans, Mild Chili Sauce",1
0.0,19.0,6.0,0.0,0.0,530.0,5.0,0.0,110.0,5.0,0.0,"Bush's Chili Pinto Beans, Medium Chili Sauce",1
2.0,20.0,5.0,8.0,0.0,10.0,650.0,0.0,130.0,5.0,5.0,Campbell's Home Style Southwest Style White Chicken Chili Soup,3
1.0,23.0,5.0,0.0,0.0,420.0,5.0,230.0,120.0,5.0,0.0,Campbell's Pork & Beans,8
1.0,26.0,5.0,0.0,0.0,440.0,6.0,260.0,130.0,5.0,0.0,Campbell's Pork & Beans Soup,8
7.0,31.0,11.0,3.0,25.0,1390.0,5.0,740.0,230.0,5.0,0.0,Campbell's Sirloin Burger With Country Vegetables Soup,8
0.0,13.0,1.0,2.0,0.0,0.0,250.0,0.0,60.0,5.0,1.0,Canoe Cooked Wild Rice,3
13.0,26.0,2.0,14.0,6.0,30.0,930.0,0.0,270.0,5.0,7.0,"Clover Valley Chili With Beans, Chili",3
1.0,22.0,1.0,0.0,0.0,4.0,260.0,230.0,120.0,5.0,3.0,Eden Organic Spanish Rice & Beans,3
9.0,30.0,13.0,4.0,30.0,900.0,7.0,470.0,250.0,5.0,0.0,Essential Everyday Chili With Beans,8
0.0,2.0,1.0,0.0,0.0,80.0,0.0,40.0,10.0,5.0,0.0,"Essential Everyday Hot Dog Chili Sauce, Hot Dog",8
1.0,26.0,7.0,0.0,0.0,460.0,5.0,360.0,140.0,5.0,0.0,Essential Everyday Pork & Beans,5
1.0,25.0,6.0,0.0,0.0,420.0,4.0,330.0,130.0,5.0,0.0,Essential Everyday Pork & Beans,5
16.0,0.0,14.0,0.0,0.0,330.0,0.0,0.0,260.0,5.0,0.0,"Freshe Aztec Ensalada Wild Tuna, Red Beans, Succulent Corn, Sweet Red Peppers, Chopped Onion",6
5.0,0.0,11.0,0.0,0.0,350.0,0.0,0.0,110.0,5.0,0.0,"Freshe Wild Tuna, Butternut Squash, Fire Roasted Vegetables, Shaved Almonds, Vibrant Herbs Sicilian Caponata",1
1.0,20.0,7.0,0.0,0.0,470.0,5.0,0.0,110.0,5.0,0.0,"Great Value Chili Beans, Small Red Beans in Chili Sauce",1
1.0,21.0,7.0,0.0,0.0,470.0,5.0,0.0,120.0,5.0,0.0,"Great Value Mixed Chili Beans Dark Red Kidney Beans, Pinto Beans, Black Beans in Chili Sauce",1
1.0,23.0,6.0,0.0,0.0,0.0,0.0,410.0,120.0,5.0,0.0,"Harris Teeter Pork & Beans in Tomato Sauce, Tomato",0
1.0,34.0,6.0,10.0,0.0,0.0,780.0,0.0,190.0,5.0,8.0,Hy Vee Vegetarian Chili With Beans,3
1.0,22.0,1.0,6.0,0.0,0.0,490.0,0.0,130.0,5.0,5.0,"Joan of Arc Chili Beans, Spicy",3
1.0,24.0,7.0,7.0,0.0,0.0,510.0,0.0,140.0,5.0,7.0,Market Pantry Pork & Beans in Tomato Sauce,3
1.0,20.0,7.0,0.0,0.0,470.0,5.0,0.0,110.0,5.0,0.0,"Meijer Chili Beans, Mild",1
0.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,10.0,5.0,0.0,"Meijer Hot Dog Chili Sauce, Hot Dog Chili",1
9.0,30.0,3.0,13.0,4.0,30.0,900.0,0.0,250.0,5.0,7.0,"Our Family Chili With Beans, With Beans",3
0.0,23.0,6.0,0.0,0.0,390.0,6.0,300.0,120.0,5.0,0.0,"Our Family Pork and Beans in Tomato Sauce, Tomato Sauce",5
1.0,20.0,7.0,0.0,0.0,0.0,0.0,470.0,110.0,5.0,0.0,Our Family Red Beans in Chili Sauce,0
1.0,28.0,8.0,8.0,0.0,0.0,710.0,0.0,150.0,5.0,6.0,Pace Vegetarian Chili With Beans,3
1.0,25.0,7.0,0.0,0.0,620.0,5.0,0.0,130.0,5.0,0.0,Showboat Pork & Beans in Tomato Sauce,1
1.0,24.0,7.0,0.0,0.0,490.0,5.0,0.0,130.0,5.0,0.0,Showboat Pork & Beans in Tomato Sauce,1
0.0,2.0,1.0,0.0,0.0,80.0,0.0,0.0,10.0,5.0,0.0,"Shurfine Hot Dog Chili Sauce, Chili",1
1.0,23.0,6.0,0.0,0.0,390.0,7.0,320.0,120.0,5.0,0.0,"Shurfine Pork & Beans With Tomato Sauce, Tomato Sauce",5
0.0,22.0,2.0,7.0,0.0,0.0,530.0,0.0,120.0,5.0,6.0,"Stater Bros. Chili Beans, Chili",3
11.0,30.0,2.0,16.0,5.0,30.0,900.0,0.0,280.0,5.0,5.0,"Stater Bros. Mild Chili With Beans, Mild",3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,Sun Vista Chili Beans,2
1.0,24.0,7.0,0.0,0.0,450.0,6.0,310.0,130.0,5.0,0.0,That's Smart! Pork & Beans in Tomato Sauce,8
0.0,6.0,3.0,1.0,0.0,0.0,200.0,1.0,25.0,5.0,0.0,"The Fresh Chile Co. Medium Red & Green Blend Chile Sauce, Red & Green",3
15.0,26.0,4.0,16.0,6.0,40.0,790.0,0.0,310.0,5.0,5.0,"Vietti Artisan Craft Homestyle Chili With Beans, Homestyle Chili",3
13.0,26.0,1.0,14.0,6.0,30.0,930.0,0.0,270.0,5.0,7.0,"Vietti Chili With Beans, Chili",3
1.0,21.0,6.0,0.0,0.0,460.0,6.0,350.0,120.0,5.0,0.0,"Wegmans Seasoned Chili Beans, Seasoned",5
15.0,7.0,1.0,3.0,3.0,0.0,720.0,0.0,187.0,5.0,2.0,"Zanae Spinach With Rice, Spinach",3
8.0,26.0,13.0,1.0,0.0,970.0,7.0,0.0,220.0,6.0,0.0,"Nasoya Plantspired Hearty Chili Stewed With Classic Chili Spices, Peppers, Beans and Delicious Organic Tofu Organic Meal Solutions, Hearty Chili",1
10.0,23.0,22.0,3.0,55.0,1210.0,6.0,660.0,27.0,6.0,0.0,"Ahold Kettle Style Chunky Beef Chili With Beans a Chunky Blend of Diced and Ground Beef Simmered in Tomatoes With Kidney Beans, Black Beans, Mixed Bell Peppers and Spices, Kettle Style Chunky Beef Chili With Beans",8
5.0,23.0,6.0,1.0,5.0,710.0,2.0,310.0,160.0,6.0,0.0,"Always Save Spaghetti in Tomato Sauce With Meat, Spaghetti With Meat",8
1.0,33.0,5.0,0.0,0.0,550.0,3.0,460.0,150.0,6.0,0.0,"Always Save Spaghetti Rings Pasta in Tomato Sauce, Spaghetti Rings",5
0.0,0.0,1.0,0.0,8.0,25.0,0.0,0.0,160.0,6.0,820.0,"Brother and Sister Stuffed Peppers With Beef & Rice in Sauce, Filovane Paprike",4
1.0,0.0,6.0,0.0,0.0,1270.0,4.0,410.0,110.0,6.0,0.0,"Bush's Best Chilimagic Chili Starter Texas Beans, Medium",8
1.0,0.0,6.0,0.0,0.0,1250.0,4.0,0.0,110.0,6.0,0.0,"Bush's Chili Magic Tender Pinto Beans in a Hot Chili Sauce Seasoned With Aged Peppers for Heat Seekers, Chili Magic",1
7.0,0.0,9.0,3.0,20.0,790.0,4.0,460.0,200.0,6.0,0.0,"Campbell's Chunky Chili Mac Beans, Macaroni Pasta & Meat Soup, Chili Mac Beans, Macaroni Pasta & Meat",8
14.0,53.0,24.0,5.0,25.0,1540.0,12.0,1200.0,430.0,6.0,0.0,Campbell's Chunky Chili White Bean,5
8.0,0.0,14.0,3.0,20.0,870.0,7.0,630.0,250.0,6.0,0.0,Campbell's Chunky Chili With Bean Roadhouse,8
2.0,18.0,6.0,0.0,15.0,790.0,1.0,250.0,110.0,6.0,0.0,"Campbell's Chunky Savory Chicken With White & Wild Rice Soup, Savory Chicken With White & Wild Rice",8
0.0,27.0,5.0,0.0,0.0,480.0,6.0,270.0,130.0,6.0,0.0,Campbell's Pork & Beans,8
0.0,27.0,5.0,0.0,0.0,480.0,6.0,270.0,130.0,6.0,0.0,Campbell's Pork & Beans,8
0.0,27.0,5.0,0.0,0.0,480.0,6.0,270.0,130.0,6.0,0.0,Campbell's Pork & Beans,8
3.0,2.0,0.0,6.0,1.0,20.0,250.0,0.0,60.0,6.0,0.0,"Cavalier Hot Dog Chili Sauce With Beef, Hot Dog Chili With Beef",3
8.0,30.0,6.0,16.0,3.0,25.0,600.0,0.0,260.0,6.0,4.0,"Chef Boyardee Beef Ravioli in Meat Sauce, Chef Boyardee, Beef Ravioli in Meat Sauce",3
4.0,0.0,6.0,0.0,0.0,680.0,2.0,0.0,180.0,6.0,0.0,Chef Boyardee Beef Ravioli in Tomato & Meat Sauce,1
4.0,0.0,5.0,1.0,5.0,780.0,1.0,130.0,180.0,6.0,0.0,Chef Boyardee Beef Ravioli in Tomato & Meat Sauce,1
9.0,0.0,6.0,0.0,9.0,15.0,800.0,0.0,250.0,6.0,3.0,Chef Boyardee Beefaroni Pasta in Tomato and Meat Sauce,3
10.0,0.0,8.0,0.0,0.0,590.0,2.0,0.0,260.0,6.0,0.0,Chef Boyardee Mini Beef Ravioli & Meatballs,6
4.0,30.0,5.0,1.0,5.0,780.0,1.0,130.0,180.0,6.0,0.0,Chef Boyardee Mini Ravioli Beef Ravioli in Tomato & Meat Sauce,1
6.0,0.0,10.0,0.0,9.0,10.0,850.0,0.0,240.0,6.0,5.0,Chef Boyardee Overstuffed Italian Sausage Ravioli in Hearty Tomato Sauce With Sausage,3
9.0,0.0,7.0,0.0,0.0,720.0,2.0,0.0,210.0,6.0,0.0,Chef Boyardee Spaghetti & Meatballs,1
13.0,0.0,18.0,4.0,35.0,1070.0,10.0,990.0,330.0,6.0,0.0,"Dennison's Con Carne With Beans, Hot Chili",5
16.0,16.0,0.0,6.0,0.0,7.0,630.0,0.0,230.0,6.0,3.0,"Derby Beef & Pork Tamales With Sauce, Beef & Pork",3
10.0,17.0,3.0,10.0,4.0,30.0,990.0,0.0,200.0,6.0,1.0,Dinty Moore Beef Stew,3
10.0,17.0,3.0,10.0,4.0,30.0,990.0,0.0,200.0,6.0,1.0,Dinty Moore Beef Stew,3
10.0,0.0,3.0,0.0,10.0,30.0,990.0,0.0,200.0,6.0,1.0,Dinty Moore Beef Stew,3
10.0,0.0,14.0,4.0,30.0,1200.0,5.0,380.0,260.0,6.0,0.0,"First Street Hot Chili With Beans, Hot Chili",8
9.0,30.0,13.0,4.0,30.0,900.0,7.0,470.0,250.0,6.0,0.0,"Food Club Chunky Chili With Beans, Chunky",8
2.0,24.0,6.0,0.0,0.0,450.0,4.0,328.0,130.0,6.0,0.0,"Food Club Pork & Beans in Tomato Sauce, Tomato Sauce",5
2.0,30.0,15.0,1.0,0.0,0.0,45.0,650.0,200.0,6.0,0.0,"Food Club Turkey Chili With Beans, Turkey",0
